_id,table,county,product,chronic_flag,chronic_number_v2,chronic_condition,count,med_oop_member,p25th_oop_member,p75th_oop_member,med_claim_ct,p25th_claim_member,p75th_claim_member
20468,dashboard_2,Sonoma,MEDICAID,,All,Osteoporosis,1853,0,0,0,27,13,50
20469,dashboard_2,Sonoma,MEDICAID,,more than 1 chronic condition,Osteoporosis,1769,0,0,0,27,14,52
20470,dashboard_2,Sonoma,MEDICAID,,1 chronic condition,Rheumatoid Arthritis,950,0,0,0,14,7,25
20471,dashboard_2,Sonoma,MEDICAID,,All,Rheumatoid Arthritis,9023,0,0,0,30,15,56
20472,dashboard_2,Sonoma,MEDICAID,,more than 1 chronic condition,Rheumatoid Arthritis,8073,0,0,0,33,17,59
20473,dashboard_2,Sonoma,MEDICAID,,1 chronic condition,Stroke,115,0,0,0,13,7,26
20474,dashboard_2,Sonoma,MEDICAID,,All,Stroke,1692,0,0,0,36.5,18,69
20475,dashboard_2,Sonoma,MEDICAID,,more than 1 chronic condition,Stroke,1577,0,0,0,39,20,71
20476,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,1 chronic condition,Acute Myocardial Infarction,-1,235,235,235,11,11,11
20477,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,All,Acute Myocardial Infarction,-1,1025,256.5,2093.01,40,23,61
20478,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,more than 1 chronic condition,Acute Myocardial Infarction,478,1025,257.81,2102.31,40.5,23.25,61
20479,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,1 chronic condition,Alzheimers Disease,-1,197,138.5,203.5,8,6.5,10.5
20480,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,All,Alzheimers Disease,-1,159.26,30,612.25,17,9,30
20481,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,more than 1 chronic condition,Alzheimers Disease,679,158.52,28.13,616.5,17,9,30
20482,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,1 chronic condition,Anemia,78,119.17,15,356.25,13,6.25,20
20483,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,All,Anemia,5252,434.76,99.95,1460.31,34,18,58
20484,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,more than 1 chronic condition,Anemia,5174,444.15,100,1481.31,34,19,58
20485,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,1 chronic condition,Anxiety,202,40,1.25,203.75,9.5,4,16.75
20486,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,All,Anxiety,6597,200,40,624.64,24,13,42
20487,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,more than 1 chronic condition,Anxiety,6395,205,43.03,645,25,14,42
20488,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,1 chronic condition,Asthma,305,35,10,115,9,6,15
20489,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,All,Asthma,7072,130,30,440,19,11,34
20490,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,more than 1 chronic condition,Asthma,6767,140,30,465,20,11,35
20491,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,1 chronic condition,Atrial Fibrillation,143,75,20,195.4,11,6,16
20492,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,All,Atrial Fibrillation,6188,240,60,755.24,25,13,43
20493,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,more than 1 chronic condition,Atrial Fibrillation,6045,250,60,786.93,25,14,44
20494,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,All,Breast Cancer,2224,187.76,45.12,550.5,22,13,38
20495,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,more than 1 chronic condition,Breast Cancer,2224,187.76,45.12,550.5,22,13,38
20496,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,1 chronic condition,Chronic Kidney Disease,95,50,10,151.36,9,6,17
20497,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,All,Chronic Kidney Disease,9005,181,40,608.67,22,12,39
20498,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,more than 1 chronic condition,Chronic Kidney Disease,8910,185,40,615,22.5,12,39
20499,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,All,Colorectal Cancer,686,284.31,60,928,28,15,46.75
20500,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,more than 1 chronic condition,Colorectal Cancer,686,284.31,60,928,28,15,46.75
20501,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,1 chronic condition,Combined Cancer,150,91.37,15,298.75,11.5,6.25,20
20502,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,All,Combined Cancer,5662,230,50,710,24,13,42
20503,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,more than 1 chronic condition,Combined Cancer,5512,235,55,730,25,14,43
20504,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,1 chronic condition,COPD,115,50,10,212.5,9,5,17
20505,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,All,COPD,5223,245,50,804.66,24,13,43
20506,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,more than 1 chronic condition,COPD,5108,250.15,55,821.07,25,13,44
20507,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,1 chronic condition,Dementia,74,49,0,196.17,8,4,15
20508,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,All,Dementia,4784,240,50,810.37,24,12,42
20509,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,more than 1 chronic condition,Dementia,4710,250,50.1,822.4,24,13,43
20510,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,1 chronic condition,Depression,425,40,10,120,10,6,16
20511,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,All,Depression,11344,160,35,510.25,21,11,37
20512,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,more than 1 chronic condition,Depression,10919,170.91,35.88,535,21,12,37
20513,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,1 chronic condition,Diabetes,231,21.52,2.5,87.06,8,5,13
20514,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,All,Diabetes,10085,126.24,25,470,19,11,34
20515,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,more than 1 chronic condition,Diabetes,9854,130.94,29.83,484.3,20,11,35
20516,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,1 chronic condition,Heart Failure,-1,120,20,355,8,4,12
20517,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,All,Heart Failure,-1,340,75,1215,30,16,51
20518,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,more than 1 chronic condition,Heart Failure,4031,343.58,76.86,1218.58,30,16,51
20519,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,1 chronic condition,Hip/Pelvic Fracture,-1,650.32,421.98,861,12,5.5,19.25
20520,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,All,Hip/Pelvic Fracture,-1,840,240,1844.48,38,25,61
20521,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,more than 1 chronic condition,Hip/Pelvic Fracture,555,845,240,1852.13,38,25,61.5
20522,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,1 chronic condition,Hyperlipidemia,2153,35,10,110,8,5,13
20523,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,All,Hyperlipidemia,29671,110,25,380,16,9,29
20524,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,more than 1 chronic condition,Hyperlipidemia,27518,120,30,405,17,10,30
20525,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,1 chronic condition,Hypertension,1736,35,10,115,8,5,13
20526,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,All,Hypertension,29346,120,25,413,17,9,30
20527,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,more than 1 chronic condition,Hypertension,27610,130,30,442.94,18,10,31
20528,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,1 chronic condition,Ischemic Heart Disease,88,37.5,10,187,8.5,6,14.25
20529,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,All,Ischemic Heart Disease,8377,235,54.01,775,24,13,44
20530,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,more than 1 chronic condition,Ischemic Heart Disease,8289,240,55,781.58,24,13,44
20531,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,1 chronic condition,Obesity,113,30,5,106.64,8,6,14
20532,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,All,Obesity,6359,176,40,580,22,12,39
20533,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,more than 1 chronic condition,Obesity,6246,180,40,594.99,22,12,39
20534,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,1 chronic condition,Osteoporosis,813,40,10,110,9,6,14
20535,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,All,Osteoporosis,8664,120,30,405.53,18,10,31
20536,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,more than 1 chronic condition,Osteoporosis,7851,139,30,451.05,19,11,33
20537,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,1 chronic condition,Rheumatoid Arthritis,1123,100,30,281.27,13,7,21
20538,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,All,Rheumatoid Arthritis,17957,210,60,580,23,13,38
20539,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,more than 1 chronic condition,Rheumatoid Arthritis,16834,220,60,604.53,24,14,39
20540,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,1 chronic condition,Stroke,39,130,25,435,10,6,17
20541,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,All,Stroke,1749,465.12,150,1300,31,18,53
20542,dashboard_2,Sonoma,MEDICARE ADVANTAGE,,more than 1 chronic condition,Stroke,1710,475,155,1331.11,32,19,53
20543,dashboard_2,Sonoma,MEDICARE FFS,,All,Acute Myocardial Infarction,761,3969.08,2168.74,7557.27,45,15,83
20544,dashboard_2,Sonoma,MEDICARE FFS,,more than 1 chronic condition,Acute Myocardial Infarction,761,3969.08,2168.74,7557.27,45,15,83
20545,dashboard_2,Sonoma,MEDICARE FFS,,1 chronic condition,Alzheimers Disease,-1,179.03,143.69,248.11,9,7.75,11.5
20546,dashboard_2,Sonoma,MEDICARE FFS,,All,Alzheimers Disease,-1,931.28,213.67,3080.33,21,8,43
20547,dashboard_2,Sonoma,MEDICARE FFS,,more than 1 chronic condition,Alzheimers Disease,1225,931.54,218.28,3080.35,21,8,43
20548,dashboard_2,Sonoma,MEDICARE FFS,,1 chronic condition,Anemia,136,466.12,96.16,1312.62,13,5,23.25
20549,dashboard_2,Sonoma,MEDICARE FFS,,All,Anemia,8921,2121.73,484.76,5315.63,36,13,66
20550,dashboard_2,Sonoma,MEDICARE FFS,,more than 1 chronic condition,Anemia,8785,2168.95,505.4,5376.48,36,13,67
20551,dashboard_2,Sonoma,MEDICARE FFS,,1 chronic condition,Anxiety,325,405.77,165.59,833.27,11,5,22
20552,dashboard_2,Sonoma,MEDICARE FFS,,All,Anxiety,10107,1321.4,415.35,3533.88,30,11,57
20553,dashboard_2,Sonoma,MEDICARE FFS,,more than 1 chronic condition,Anxiety,9782,1387.09,439.27,3633,31,12,58
20554,dashboard_2,Sonoma,MEDICARE FFS,,1 chronic condition,Asthma,172,290.16,33.63,673.64,7,3,18.25
20555,dashboard_2,Sonoma,MEDICARE FFS,,All,Asthma,4868,1146.96,210.5,3366.91,27,7,55
20556,dashboard_2,Sonoma,MEDICARE FFS,,more than 1 chronic condition,Asthma,4696,1204.86,240.06,3455.55,28,7,55.25
20557,dashboard_2,Sonoma,MEDICARE FFS,,1 chronic condition,Atrial Fibrillation,95,443,171.95,889.58,11,4.5,21
20558,dashboard_2,Sonoma,MEDICARE FFS,,All,Atrial Fibrillation,7688,1547.85,429.47,3898.23,31,11,56
20559,dashboard_2,Sonoma,MEDICARE FFS,,more than 1 chronic condition,Atrial Fibrillation,7593,1556,437.1,3932.03,31,11,57
20560,dashboard_2,Sonoma,MEDICARE FFS,,All,Breast Cancer,2708,1293.69,405.3,3420.65,29,12,51.25
20561,dashboard_2,Sonoma,MEDICARE FFS,,more than 1 chronic condition,Breast Cancer,2708,1293.69,405.3,3420.65,29,12,51.25
20562,dashboard_2,Sonoma,MEDICARE FFS,,1 chronic condition,Chronic Kidney Disease,42,156.15,0,483.59,6.5,1,13
20563,dashboard_2,Sonoma,MEDICARE FFS,,All,Chronic Kidney Disease,8172,1347.63,285.67,4084.83,28,8,57
20564,dashboard_2,Sonoma,MEDICARE FFS,,more than 1 chronic condition,Chronic Kidney Disease,8130,1371.75,290.08,4113.34,29,8,57
20565,dashboard_2,Sonoma,MEDICARE FFS,,All,Colorectal Cancer,816,1539.2,383.81,4437.95,29,9,60
20566,dashboard_2,Sonoma,MEDICARE FFS,,more than 1 chronic condition,Colorectal Cancer,816,1539.2,383.81,4437.95,29,9,60
20567,dashboard_2,Sonoma,MEDICARE FFS,,1 chronic condition,Combined Cancer,168,615.75,254.38,1760.94,13,5,23
20568,dashboard_2,Sonoma,MEDICARE FFS,,All,Combined Cancer,6930,1398.25,413.76,3807.95,29,11,55
20569,dashboard_2,Sonoma,MEDICARE FFS,,more than 1 chronic condition,Combined Cancer,6762,1412.68,421.83,3867.71,29,12,55
20570,dashboard_2,Sonoma,MEDICARE FFS,,1 chronic condition,COPD,126,479.88,252.53,1049.88,12,5.25,20.75
20571,dashboard_2,Sonoma,MEDICARE FFS,,All,COPD,5892,1523.63,346.02,4071.82,30,9,59
20572,dashboard_2,Sonoma,MEDICARE FFS,,more than 1 chronic condition,COPD,5766,1556,355,4164.25,31,10,60
20573,dashboard_2,Sonoma,MEDICARE FFS,,1 chronic condition,Dementia,104,281.2,0,659.17,8.5,4,15.25
20574,dashboard_2,Sonoma,MEDICARE FFS,,All,Dementia,4286,836.87,0,3602.63,19,4,46
20575,dashboard_2,Sonoma,MEDICARE FFS,,more than 1 chronic condition,Dementia,4182,863.83,0,3694.42,19,4,47
20576,dashboard_2,Sonoma,MEDICARE FFS,,1 chronic condition,Depression,307,290.37,0,889.14,8,3,20
20577,dashboard_2,Sonoma,MEDICARE FFS,,All,Depression,11571,1308.82,319.34,3592.78,29,9,56
20578,dashboard_2,Sonoma,MEDICARE FFS,,more than 1 chronic condition,Depression,11264,1367.85,343.18,3666.47,29,10,57
20579,dashboard_2,Sonoma,MEDICARE FFS,,1 chronic condition,Diabetes,273,285.85,51.19,516.23,8,3,14
20580,dashboard_2,Sonoma,MEDICARE FFS,,All,Diabetes,10227,916.51,269.97,3014.09,23,8,47
20581,dashboard_2,Sonoma,MEDICARE FFS,,more than 1 chronic condition,Diabetes,9954,957.55,285.05,3095.78,23,8,48
20582,dashboard_2,Sonoma,MEDICARE FFS,,1 chronic condition,Heart Failure,-1,138.86,0,489.89,4,2,8.5
20583,dashboard_2,Sonoma,MEDICARE FFS,,All,Heart Failure,-1,2176.03,459.6,4987.11,35,12,65
20584,dashboard_2,Sonoma,MEDICARE FFS,,more than 1 chronic condition,Heart Failure,5923,2193.43,466.3,5006.12,35,12,65
20585,dashboard_2,Sonoma,MEDICARE FFS,,1 chronic condition,Hip/Pelvic Fracture,-1,791.74,341.99,2799.2,9,7,21
20586,dashboard_2,Sonoma,MEDICARE FFS,,All,Hip/Pelvic Fracture,-1,3435.64,607.92,6808.36,41,12,71
20587,dashboard_2,Sonoma,MEDICARE FFS,,more than 1 chronic condition,Hip/Pelvic Fracture,706,3480.54,694.41,6892.94,41,13,71
20588,dashboard_2,Sonoma,MEDICARE FFS,,1 chronic condition,Hyperlipidemia,1883,377.58,143.62,715.11,11,5,18.5
20589,dashboard_2,Sonoma,MEDICARE FFS,,All,Hyperlipidemia,30858,876.99,309.94,2541.08,22,9,42
20590,dashboard_2,Sonoma,MEDICARE FFS,,more than 1 chronic condition,Hyperlipidemia,28975,940.77,330.08,2688.14,23,9,44
20591,dashboard_2,Sonoma,MEDICARE FFS,,1 chronic condition,Hypertension,1400,312.46,77.65,648.11,8,3,15
20592,dashboard_2,Sonoma,MEDICARE FFS,,All,Hypertension,30939,893.76,293.95,2705.49,22,8,43
20593,dashboard_2,Sonoma,MEDICARE FFS,,more than 1 chronic condition,Hypertension,29539,946.89,315.65,2808.35,23,9,44
20594,dashboard_2,Sonoma,MEDICARE FFS,,1 chronic condition,Ischemic Heart Disease,40,353.3,0,705.56,7.5,1.75,14.25
20595,dashboard_2,Sonoma,MEDICARE FFS,,All,Ischemic Heart Disease,9882,1379.04,404.81,3754.85,28,11,54
20596,dashboard_2,Sonoma,MEDICARE FFS,,more than 1 chronic condition,Ischemic Heart Disease,9842,1385.55,407.24,3762.67,29,11,55
20597,dashboard_2,Sonoma,MEDICARE FFS,,1 chronic condition,Obesity,123,452.62,116.27,908.21,10,4,20.5
20598,dashboard_2,Sonoma,MEDICARE FFS,,All,Obesity,7207,1257.53,374.68,3523.12,29,10,55
20599,dashboard_2,Sonoma,MEDICARE FFS,,more than 1 chronic condition,Obesity,7084,1282.49,382.34,3571.33,29,11,55
20600,dashboard_2,Sonoma,MEDICARE FFS,,1 chronic condition,Osteoporosis,453,332.5,0,776.78,9,2,17
20601,dashboard_2,Sonoma,MEDICARE FFS,,All,Osteoporosis,6880,998.13,268.78,2784.36,24,8,48
20602,dashboard_2,Sonoma,MEDICARE FFS,,more than 1 chronic condition,Osteoporosis,6427,1089.55,298.77,2954.26,26,9,50
20603,dashboard_2,Sonoma,MEDICARE FFS,,1 chronic condition,Rheumatoid Arthritis,1121,520.47,219,1055.84,14,5,25
20604,dashboard_2,Sonoma,MEDICARE FFS,,All,Rheumatoid Arthritis,18853,1228.54,388.67,3291.65,29,11,53
20605,dashboard_2,Sonoma,MEDICARE FFS,,more than 1 chronic condition,Rheumatoid Arthritis,17732,1316.7,417.14,3414.73,30,12,54
20606,dashboard_2,Sonoma,MEDICARE FFS,,1 chronic condition,Stroke,48,503.81,178.54,1272.83,8,3,21
20607,dashboard_2,Sonoma,MEDICARE FFS,,All,Stroke,2912,2286.67,641.92,5013.22,35,14,61
20608,dashboard_2,Sonoma,MEDICARE FFS,,more than 1 chronic condition,Stroke,2864,2326.66,679.63,5073.52,35,14,62
20609,dashboard_2,Stanislaus,All,,1 chronic condition,Acute Myocardial Infarction,-1,0,0,0,35,35,35
20610,dashboard_2,Stanislaus,All,,All,Acute Myocardial Infarction,-1,150,0,2928.23,35,14,66
20611,dashboard_2,Stanislaus,All,,more than 1 chronic condition,Acute Myocardial Infarction,1462,150,0,2928.51,35,14,66
20612,dashboard_2,Stanislaus,All,,1 chronic condition,Alzheimers Disease,-1,0,0,0,7,2,13
20613,dashboard_2,Stanislaus,All,,All,Alzheimers Disease,-1,100.07,0,1013.27,21,9,39
20614,dashboard_2,Stanislaus,All,,more than 1 chronic condition,Alzheimers Disease,1395,105,0,1029.44,21,9,39
20615,dashboard_2,Stanislaus,All,,1 chronic condition,Anemia,4120,0,0,20,11,5,20
20616,dashboard_2,Stanislaus,All,,All,Anemia,24706,0,0,1018.75,23,9,48
20617,dashboard_2,Stanislaus,All,,more than 1 chronic condition,Anemia,20586,25,0,1316.01,26,11,53
20618,dashboard_2,Stanislaus,All,,1 chronic condition,Anxiety,8033,0,0,111.75,10,5,18
20619,dashboard_2,Stanislaus,All,,All,Anxiety,45879,0,0,374.14,18,8,35
20620,dashboard_2,Stanislaus,All,,more than 1 chronic condition,Anxiety,37846,0,0,458.91,20,9,39
20621,dashboard_2,Stanislaus,All,,1 chronic condition,Asthma,8055,0,0,65,8,4,16
20622,dashboard_2,Stanislaus,All,,All,Asthma,23803,0,0,310,15,6,32
20623,dashboard_2,Stanislaus,All,,more than 1 chronic condition,Asthma,15748,10,0,535,20,9,39
20624,dashboard_2,Stanislaus,All,,1 chronic condition,Atrial Fibrillation,233,50,0,425.24,9,4,17
20625,dashboard_2,Stanislaus,All,,All,Atrial Fibrillation,11120,190.26,0,1574.4,25,10,48
20626,dashboard_2,Stanislaus,All,,more than 1 chronic condition,Atrial Fibrillation,10887,199.94,0,1625.2,25,10,49
20627,dashboard_2,Stanislaus,All,,All,Breast Cancer,4162,200.44,0,1236.02,22,10,43
20628,dashboard_2,Stanislaus,All,,more than 1 chronic condition,Breast Cancer,4162,200.44,0,1236.02,22,10,43
20629,dashboard_2,Stanislaus,All,,1 chronic condition,Chronic Kidney Disease,287,0,0,125,10,5,19
20630,dashboard_2,Stanislaus,All,,All,Chronic Kidney Disease,20966,76.78,0,971.97,22,9,44
20631,dashboard_2,Stanislaus,All,,more than 1 chronic condition,Chronic Kidney Disease,20679,80,0,985.05,23,9,44
20632,dashboard_2,Stanislaus,All,,All,Colorectal Cancer,1352,220,0,1363.16,23,10,48
20633,dashboard_2,Stanislaus,All,,more than 1 chronic condition,Colorectal Cancer,1352,220,0,1363.16,23,10,48
20634,dashboard_2,Stanislaus,All,,1 chronic condition,Combined Cancer,408,140,0,624.74,10,5,20
20635,dashboard_2,Stanislaus,All,,All,Combined Cancer,10629,225,0,1386.98,23,10,45
20636,dashboard_2,Stanislaus,All,,more than 1 chronic condition,Combined Cancer,10221,230,0,1413.9,23,10,46
20637,dashboard_2,Stanislaus,All,,1 chronic condition,COPD,1102,0,0,30,11,5,19
20638,dashboard_2,Stanislaus,All,,All,COPD,14351,13.9,0,813.53,22,9,45
20639,dashboard_2,Stanislaus,All,,more than 1 chronic condition,COPD,13249,30,0,914.81,23,9,47
20640,dashboard_2,Stanislaus,All,,1 chronic condition,Dementia,88,0,0,105,8,4,15
20641,dashboard_2,Stanislaus,All,,All,Dementia,5622,100.52,0,1114.38,23,9,45
20642,dashboard_2,Stanislaus,All,,more than 1 chronic condition,Dementia,5534,110,0,1158.98,23,10,45
20643,dashboard_2,Stanislaus,All,,1 chronic condition,Depression,5401,0,0,106,9,4,17
20644,dashboard_2,Stanislaus,All,,All,Depression,41947,0,0,379.95,18,8,36
20645,dashboard_2,Stanislaus,All,,more than 1 chronic condition,Depression,36546,0,0,443.53,20,9,38
20646,dashboard_2,Stanislaus,All,,1 chronic condition,Diabetes,3970,20,0,176.51,8,5,14
20647,dashboard_2,Stanislaus,All,,All,Diabetes,47073,30,0,509.48,16,7,32
20648,dashboard_2,Stanislaus,All,,more than 1 chronic condition,Diabetes,43103,30,0,550,17,7,33
20649,dashboard_2,Stanislaus,All,,1 chronic condition,Heart Failure,137,0,0,421.33,11,4,24
20650,dashboard_2,Stanislaus,All,,All,Heart Failure,11099,75.45,0,1703.78,27,11,56
20651,dashboard_2,Stanislaus,All,,more than 1 chronic condition,Heart Failure,10962,80,0,1727.25,28,11,56
20652,dashboard_2,Stanislaus,All,,1 chronic condition,Hip/Pelvic Fracture,101,0,0,171.22,14,7.25,21.75
20653,dashboard_2,Stanislaus,All,,All,Hip/Pelvic Fracture,1069,220.08,0,2809.35,32,13,64
20654,dashboard_2,Stanislaus,All,,more than 1 chronic condition,Hip/Pelvic Fracture,968,296.47,0,2983.33,35,15,67
20655,dashboard_2,Stanislaus,All,,1 chronic condition,Hyperlipidemia,5381,5,0,220,8,4,14
20656,dashboard_2,Stanislaus,All,,All,Hyperlipidemia,74220,49.08,0,583.3,16,7,31
20657,dashboard_2,Stanislaus,All,,more than 1 chronic condition,Hyperlipidemia,68839,50,0,621.87,17,7,32
20658,dashboard_2,Stanislaus,All,,1 chronic condition,Hypertension,8304,25,0,216.15,7,4,12
20659,dashboard_2,Stanislaus,All,,All,Hypertension,88340,49.08,0,570,15,7,31
20660,dashboard_2,Stanislaus,All,,more than 1 chronic condition,Hypertension,80036,50,0,616.71,16,7,33
20661,dashboard_2,Stanislaus,All,,1 chronic condition,Ischemic Heart Disease,189,30,0,264.26,7,3,15
20662,dashboard_2,Stanislaus,All,,All,Ischemic Heart Disease,17522,145,0,1295.49,23,10,46
20663,dashboard_2,Stanislaus,All,,more than 1 chronic condition,Ischemic Heart Disease,17333,150,0,1308.93,23,10,46
20664,dashboard_2,Stanislaus,All,,1 chronic condition,Obesity,7622,0,0,100,8,4,16
20665,dashboard_2,Stanislaus,All,,All,Obesity,50412,0,0,416.49,16,7,32
20666,dashboard_2,Stanislaus,All,,more than 1 chronic condition,Obesity,42790,0,0,495,18,8,35
20667,dashboard_2,Stanislaus,All,,1 chronic condition,Osteoporosis,396,75,0,429.97,9,5,17
20668,dashboard_2,Stanislaus,All,,All,Osteoporosis,8360,125,0,935.92,20,8,39
20669,dashboard_2,Stanislaus,All,,more than 1 chronic condition,Osteoporosis,7964,125.68,0,963.73,21,9,40
20670,dashboard_2,Stanislaus,All,,1 chronic condition,Rheumatoid Arthritis,4972,70,0,423.97,11,6,20
20671,dashboard_2,Stanislaus,All,,All,Rheumatoid Arthritis,44983,80,0,761.33,20,9,38
20672,dashboard_2,Stanislaus,All,,more than 1 chronic condition,Rheumatoid Arthritis,40011,85,0,816.02,22,10,40
20673,dashboard_2,Stanislaus,All,,1 chronic condition,Stroke,290,0,0,265.64,12,5.75,23
20674,dashboard_2,Stanislaus,All,,All,Stroke,5710,100,0,1954.68,28,12,56
20675,dashboard_2,Stanislaus,All,,more than 1 chronic condition,Stroke,5420,120,0,2071.07,29,13,57
20676,dashboard_2,Stanislaus,"All, Excluding Medi-Cal",,All,Acute Myocardial Infarction,1159,1701.49,100,4283.9,40,19,71
20677,dashboard_2,Stanislaus,"All, Excluding Medi-Cal",,more than 1 chronic condition,Acute Myocardial Infarction,1159,1701.49,100,4283.9,40,19,71
20678,dashboard_2,Stanislaus,"All, Excluding Medi-Cal",,1 chronic condition,Alzheimers Disease,-1,0,0,155.85,3,1.75,7.25
20679,dashboard_2,Stanislaus,"All, Excluding Medi-Cal",,All,Alzheimers Disease,-1,408.35,10,1742.71,21,8,41
20680,dashboard_2,Stanislaus,"All, Excluding Medi-Cal",,more than 1 chronic condition,Alzheimers Disease,1340,414.18,11.27,1761.17,21,8.5,41
20681,dashboard_2,Stanislaus,"All, Excluding Medi-Cal",,1 chronic condition,Anemia,1360,217.36,30,1022,12,6,21
20682,dashboard_2,Stanislaus,"All, Excluding Medi-Cal",,All,Anemia,16312,671.21,75,2881.21,28,11,55
20683,dashboard_2,Stanislaus,"All, Excluding Medi-Cal",,more than 1 chronic condition,Anemia,14952,742.07,88.43,2991.44,30,13,58
